origin_id,origin_name,target_id,target_name,relationship_type,relationship_source,curation_status,notes
LC-0029,Avenida Boa Viagem,LC-0004,3 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,PE-AUS-0163,Sérgio Loreto,person,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0030,Avenida Caxangá,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0009,Aeroclube de Pernambuco,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0010,Aeroporto Internacional do Recife,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0032,Avenida Domingos Ferreira,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0054,Biblioteca Pública do Estado de Pernambuco,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0077,Castelinho,local,wide_interconnection_columns,imported,
LC-0029,Avenida Boa Viagem,LC-0350,Via Mangue,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,PE-AUS-0142,Novaes Filho,person,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,PE-AUS-0021,Augusto Lucena,person,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0085,Clube Internacional do Recife,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0125,Estrada dos Remédios,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0271,Ponte da Capunga,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0294,Praça Euclides da Cunha,local,wide_interconnection_columns,imported,
LC-0030,Avenida Caxangá,LC-0174,Igreja de São Pedro dos Clérigos,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,PE-AUS-0081,Francisco do Rego Barros (O Conde da Boa Vista),person,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0276,Ponte Duarte Coelho,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0367,Rua da Aurora,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0035,Avenida Mário Melo,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0039,Avenida Visconde de Suassuna,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0043,Banco do Nordeste,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0165,Igreja da Capunga,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0270,Ponte da Boa Vista,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0319,Rua do Sol,local,wide_interconnection_columns,imported,
LC-0383,Avenida Conde da Boa Vista,LC-0406,Rua Henrique Dias,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0036,Avenida Marquês de Olinda,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0037,Avenida Rio Branco,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0060,Cais da Alfândega,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0391,Paço Alfândega,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0278,Ponte Maurício de Nassau,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0215,Marco Zero,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0167,Igreja da Madre de Deus,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0022,Arsenal da Marinha,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0061,Cais da Lingueta,local,wide_interconnection_columns,imported,
LC-0409,Avenida da Madre de Deus,LC-0062,Cais do Apolo,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,PE-AUS-0055,Dantas Barreto,person,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,PE-AUS-0153,Pelópidas Silveira,person,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,PE-AUS-0021,Augusto Lucena,person,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0258,Pátio de São Pedro,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0283,Praça da Independência,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0064,Cais Martins de Barros,local,wide_interconnection_columns,imported,
LC-0031,Avenida Dantas Barreto,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0077,Castelinho,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,PE-AUS-0064,Domingos Ferreira,person,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,PE-AUS-0021,Augusto Lucena,person,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0002,1 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0003,2 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0004,3 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0009,Aeroclube de Pernambuco,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0010,Aeroporto Internacional do Recife,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0350,Via Mangue,local,wide_interconnection_columns,imported,
LC-0032,Avenida Domingos Ferreira,LC-0323,Rua Padre Carapuceiro,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0315,Rua da Praia,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0319,Rua do Sol,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,PE-AUS-0142,Novaes Filho,person,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,PE-AUS-0044,Carlos Pena Filho,person,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0114,Edifício dos Correios,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0328,Savoy,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0021,Arquivo Público,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0068,Capela Dourada,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0098,Convento de Santo Antônio,local,wide_interconnection_columns,imported,
LC-0033,Avenida Guararapes,LC-0107,Diário de Pernambuco,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0131,Favela do Bode,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,PE-AUS-0094,Herculano Bandeira,person,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0042,Banhistas do Pina,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0056,Brasília Teimosa,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0179,Igreja dos Capuchinhos,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0213,Maracatu Encanto do Pina,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0214,Maracatu Porto Rico,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0350,Via Mangue,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0319,Rua do Sol,local,wide_interconnection_columns,imported,
LC-0408,Avenida Herculano Bandeira,LC-0318,Rua do Imperador,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,PE-AUS-0119,Manoel Borba,person,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0393,Praça Maciel Pinheiro,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0395,Hotel Central,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0412,Praça Chora Menino,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0035,Avenida Mário Melo,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0039,Avenida Visconde de Suassuna,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0043,Banco do Nordeste,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0165,Igreja da Capunga,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0270,Ponte da Boa Vista,local,wide_interconnection_columns,imported,
LC-0392,Avenida Manoel Borba,LC-0367,Rua da Aurora,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,PE-AUS-0129,Mascarenhas de Morais,person,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0203,Lagoa do Araçá,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0462,Igreja de São João Batista dos Militares,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0464,Associação dos Ex-Combatentes do Brasil Seção de Pernambuco,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0125,Estrada dos Remédios,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0036,Avenida Marquês de Olinda,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0319,Rua do Sol,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0427,Rua Madre de Deus,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0321,Rua Joaquim Nabuco,local,wide_interconnection_columns,imported,
LC-0034,Avenida Marechal Mascarenhas de Morais,LC-0320,Rua Dom Bosco,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,PE-AUS-0125,Mário Melo,person,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0355,Parque 13 de Maio,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0039,Avenida Visconde de Suassuna,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0043,Banco do Nordeste,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0165,Igreja da Capunga,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0270,Ponte da Boa Vista,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0276,Ponte Duarte Coelho,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0367,Rua da Aurora,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0585,Praça Osvaldo Cruz,local,wide_interconnection_columns,imported,
LC-0035,Avenida Mário Melo,LC-0038,Avenida Rui Barbosa,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0215,Marco Zero,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0409,Avenida da Madre de Deus,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0037,Avenida Rio Branco,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,PE-AUS-0127,Marquês de Olinda,person,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,FH-0153,Guerra dos Mascates,historical_event,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0022,Arsenal da Marinha,local,wide_interconnection_columns,imported,
LC-0036,Avenida Marquês de Olinda,LC-0060,Cais da Alfândega,local,wide_interconnection_columns,imported,
